b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,159576,160406
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,213800,213940
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,267497,267628
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,320357,320489
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,372399,372534
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,426581,426713
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,480670,480807
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,532341,532476
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,585371,585505
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,636967,637095
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,688805,688936
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,741907,742039
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,793996,794120
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,846263,846392
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,899907,900036
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,951381,951508
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,1004074,1004203
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,1056537,1056667
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,1110724,1110854
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,1163903,1164034
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,1218031,1218157
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,1269794,1269921
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,1322295,1322429
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,1373809,1373941
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,1425854,1425985
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,1477538,1477664
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,1529844,1529976
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,1584123,1584249
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,1636482,1636611
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,1701830,1701960
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,1753590,1753724
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,1807096,1807226
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,1858734,1858862
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,1909575,1909705
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,1961403,1961533
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,2015182,2015312
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,2067558,2067684
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,2120957,2121084
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,2175190,2175318
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,2226868,2226996
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,2279324,2279454
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,2331911,2332045
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,2386221,2386352
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,2439613,2439742
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,2491151,2491283
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,2544374,2544506
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,2596762,2596892
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,2650875,2651004
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,2704581,2704710
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,2756896,2757027
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,2808817,2808944
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,2861148,2861275
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,2913954,2914085
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,2964989,2965119
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,3018330,3018463
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,3075124,3075263
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,3128328,3128454
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,3181053,3181184
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,3235424,3235554
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,3286835,3286964
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,3339797,3339924
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,3392522,3392663
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,3444514,3444639
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,3496125,3496256
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,3548052,3548181
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,3601887,3602015
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,3655469,3655598
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,3708714,3708839
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,3760730,3760858
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,3813660,3813790
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,3867917,3868046
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,3919375,3919506
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,3971128,3971254
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,4032152,4032363
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,4085156,4085288
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,4136227,4136356
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,4187943,4188073
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,4241612,4241742
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,4294172,4294303
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,4347254,4347387
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,4400239,4400375
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,4452534,4452664
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,4506635,4506762
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,4559608,4559739
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,4612953,4613078
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,4666875,4667004
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,4718893,4719022
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,4770592,4770724
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,4823079,4823209
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,4874858,4874900
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,4927554,4927595
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,4979838,4979892
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,5032911,5032952
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,5084830,5084877
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,5137093,5137142
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,5190521,5190562
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,5243160,5243208
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,5294415,5294456
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,5346809,5346859
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,5399151,5399202
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,5452777,5452817
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,5506092,5506140
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,5558524,5558575
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,5611142,5611184
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,5664207,5664257
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,5717160,5717202
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,5769968,5770017
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,5821957,5822004
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,5876960,5876998
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,5928581,5928628
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,5980787,5980828
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,6031668,6031714
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,6083984,6084029
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,6136900,6136939
b305059c32fc7,0,52515337,gaussian,60.000000,1.000000,1000,6190296,6190342
