83c14c00d011a,0,60358985,gaussian,60.000000,1.000000,1000,40250,99398,103608,59016,59148
83c14c00d011a,0,60358985,gaussian,60.000000,1.000000,1000,104402,164666,164703,60214,60264
83c14c00d011a,0,60358985,gaussian,60.000000,1.000000,1000,164965,225726,225763,60708,60761
83c14c00d011a,0,60358985,gaussian,60.000000,1.000000,1000,225959,285785,285822,59771,59826
83c14c00d011a,0,60358985,gaussian,60.000000,1.000000,1000,286018,345096,345136,59027,59078
83c14c00d011a,0,60358985,gaussian,60.000000,1.000000,1000,345315,407040,407075,61678,61725
83c14c00d011a,0,60358985,gaussian,60.000000,1.000000,1000,407374,468439,468479,61015,61065
83c14c00d011a,0,60358985,gaussian,60.000000,1.000000,1000,468690,527266,527306,58528,58576
83c14c00d011a,0,60358985,gaussian,60.000000,1.000000,1000,527522,587905,587940,60329,60383
83c14c00d011a,0,60358985,gaussian,60.000000,1.000000,1000,588116,646885,646921,58717,58769
83c14c00d011a,0,60358985,gaussian,60.000000,1.000000,1000,647095,706147,706183,59003,59052
83c14c00d011a,0,60358985,gaussian,60.000000,1.000000,1000,706356,766788,766823,60380,60432
83c14c00d011a,0,60358985,gaussian,60.000000,1.000000,1000,767014,826284,826322,59221,59270
83c14c00d011a,0,60358985,gaussian,60.000000,1.000000,1000,826501,886021,886057,59470,59520
83c14c00d011a,0,60358985,gaussian,60.000000,1.000000,1000,886291,947013,947052,60672,60722
83c14c00d011a,0,60358985,gaussian,60.000000,1.000000,1000,947219,1005822,1005857,58546,58603
83c14c00d011a,0,60358985,gaussian,60.000000,1.000000,1000,1006069,1066230,1066326,59906,60161
83c14c00d011a,0,60358985,gaussian,60.000000,1.000000,1000,1066703,1126398,1126434,59641,59695
83c14c00d011a,0,60358985,gaussian,60.000000,1.000000,1000,1126687,1188251,1188290,61515,61564
83c14c00d011a,0,60358985,gaussian,60.000000,1.000000,1000,1188506,1248914,1248950,60351,60408
83c14c00d011a,0,60358985,gaussian,60.000000,1.000000,1000,1249101,1310744,1310780,61588,61643
83c14c00d011a,0,60358985,gaussian,60.000000,1.000000,1000,1310948,1369877,1369915,58872,58929
83c14c00d011a,0,60358985,gaussian,60.000000,1.000000,1000,1370086,1429891,1429929,59749,59805
83c14c00d011a,0,60358985,gaussian,60.000000,1.000000,1000,1430097,1488757,1488793,58606,58660
83c14c00d011a,0,60358985,gaussian,60.000000,1.000000,1000,1488973,1548294,1548329,59269,59321
83c14c00d011a,0,60358985,gaussian,60.000000,1.000000,1000,1548500,1607318,1607354,58768,58818
83c14c00d011a,0,60358985,gaussian,60.000000,1.000000,1000,1607528,1667140,1667179,59562,59612
83c14c00d011a,0,60358985,gaussian,60.000000,1.000000,1000,1667389,1728938,1728978,61497,61549
