bccd4eaed977f,0,300500613,gaussian,300.000000,1.000000,1000,30651,329782,333884,299016,299131
bccd4eaed977f,0,300500613,gaussian,300.000000,1.000000,1000,334573,634847,634883,300214,300274
bccd4eaed977f,0,300500613,gaussian,300.000000,1.000000,1000,635121,936151,936254,300708,301030
bccd4eaed977f,0,300500613,gaussian,300.000000,1.000000,1000,936753,1236587,1236625,299771,299834
bccd4eaed977f,0,300500613,gaussian,300.000000,1.000000,1000,1236823,1535911,1535946,299027,299088
bccd4eaed977f,0,300500613,gaussian,300.000000,1.000000,1000,1536128,1838068,1838158,301678,301940
bccd4eaed977f,0,300500613,gaussian,300.000000,1.000000,1000,1838660,2139735,2139770,301015,301075
bccd4eaed977f,0,300500613,gaussian,300.000000,1.000000,1000,2139994,2438582,2438618,298528,298588
bccd4eaed977f,0,300500613,gaussian,300.000000,1.000000,1000,2438823,2739417,2739505,300329,300594
bccd4eaed977f,0,300500613,gaussian,300.000000,1.000000,1000,2739866,3038644,3038683,298717,298778
bccd4eaed977f,0,300500613,gaussian,300.000000,1.000000,1000,3038852,3337915,3337952,299003,299063
bccd4eaed977f,0,300500613,gaussian,300.000000,1.000000,1000,3338121,3641470,3641571,300380,303349
bccd4eaed977f,0,300500613,gaussian,300.000000,1.000000,1000,3641955,3941322,3941359,299221,299367
bccd4eaed977f,0,300500613,gaussian,300.000000,1.000000,1000,3941541,4241072,4241108,299470,299531
bccd4eaed977f,0,300500613,gaussian,300.000000,1.000000,1000,4241348,4542083,4542117,300672,300735
bccd4eaed977f,0,300500613,gaussian,300.000000,1.000000,1000,4542282,4841096,4841188,298546,298814
bccd4eaed977f,0,300500613,gaussian,300.000000,1.000000,1000,4841586,5141552,5141586,299906,299966
bccd4eaed977f,0,300500613,gaussian,300.000000,1.000000,1000,5141753,5441452,5441487,299641,299699
bccd4eaed977f,0,300500613,gaussian,300.000000,1.000000,1000,5441728,5743504,5743592,301515,301776
bccd4eaed977f,0,300500613,gaussian,300.000000,1.000000,1000,5744019,6044435,6044472,300351,300416
bccd4eaed977f,0,300500613,gaussian,300.000000,1.000000,1000,6044629,6346280,6346317,301588,301651
bccd4eaed977f,0,300500613,gaussian,300.000000,1.000000,1000,6346485,6645620,6645714,298872,299135
bccd4eaed977f,0,300500613,gaussian,300.000000,1.000000,1000,6646085,6945892,6945930,299749,299807
bccd4eaed977f,0,300500613,gaussian,300.000000,1.000000,1000,6946088,7244751,7244788,298606,298663
bccd4eaed977f,0,300500613,gaussian,300.000000,1.000000,1000,7244966,7544430,7544523,299269,299464
bccd4eaed977f,0,300500613,gaussian,300.000000,1.000000,1000,7544927,7843980,7844063,298768,299053
bccd4eaed977f,0,300500613,gaussian,300.000000,1.000000,1000,7844465,8144096,8144135,299562,299631
bccd4eaed977f,0,300500613,gaussian,300.000000,1.000000,1000,8144355,8445911,8445946,301497,301556
bccd4eaed977f,0,300500613,gaussian,300.000000,1.000000,1000,8446105,8745939,8746023,299574,299834
