b84a3ab46884e,0,3056628411,gaussian,3000.000000,1.000000,1000,35542,3094256,3099658,2999016,3058714
b84a3ab46884e,0,3056628411,gaussian,3000.000000,1.000000,1000,3100889,6156274,6156485,3000214,3055385
b84a3ab46884e,0,3056628411,gaussian,3000.000000,1.000000,1000,6157399,9212446,9212661,3000708,3055047
b84a3ab46884e,0,3056628411,gaussian,3000.000000,1.000000,1000,9213458,12271716,12271919,2999771,3058258
b84a3ab46884e,0,3056628411,gaussian,3000.000000,1.000000,1000,12272715,15318197,15318409,2999027,3045482
b84a3ab46884e,0,3056628411,gaussian,3000.000000,1.000000,1000,15322660,18380085,18380298,3001678,3057425
b84a3ab46884e,0,3056628411,gaussian,3000.000000,1.000000,1000,18381239,21436849,21437054,3001015,3055610
b84a3ab46884e,0,3056628411,gaussian,3000.000000,1.000000,1000,21437901,24490898,24491101,2998528,3052997
b84a3ab46884e,0,3056628411,gaussian,3000.000000,1.000000,1000,24491935,27549729,27549941,3000329,3057794
b84a3ab46884e,0,3056628411,gaussian,3000.000000,1.000000,1000,27550709,30607258,30607460,2998717,3056549
b84a3ab46884e,0,3056628411,gaussian,3000.000000,1.000000,1000,30608244,33662158,33662373,2999003,3053914
b84a3ab46884e,0,3056628411,gaussian,3000.000000,1.000000,1000,33663189,36717599,36717807,3000380,3054410
b84a3ab46884e,0,3056628411,gaussian,3000.000000,1.000000,1000,36718613,39776285,39776491,2999221,3057672
b84a3ab46884e,0,3056628411,gaussian,3000.000000,1.000000,1000,39777282,42835175,42835378,2999470,3057893
b84a3ab46884e,0,3056628411,gaussian,3000.000000,1.000000,1000,42836216,45891009,45891202,3000672,3054793
b84a3ab46884e,0,3056628411,gaussian,3000.000000,1.000000,1000,45892036,48944824,48945045,2998546,3052788
b84a3ab46884e,0,3056628411,gaussian,3000.000000,1.000000,1000,48945863,52003861,52004069,2999906,3057998
b84a3ab46884e,0,3056628411,gaussian,3000.000000,1.000000,1000,52004864,55062639,55062842,2999641,3057775
b84a3ab46884e,0,3056628411,gaussian,3000.000000,1.000000,1000,55063654,58119540,58119753,3001515,3055886
b84a3ab46884e,0,3056628411,gaussian,3000.000000,1.000000,1000,58120624,61175655,61175861,3000351,3055031
b84a3ab46884e,0,3056628411,gaussian,3000.000000,1.000000,1000,61176656,64232561,64232763,3001588,3055905
b84a3ab46884e,0,3056628411,gaussian,3000.000000,1.000000,1000,64233554,67290501,67290707,2998872,3056947
b84a3ab46884e,0,3056628411,gaussian,3000.000000,1.000000,1000,67291434,70314310,70314511,2999749,3022876
b84a3ab46884e,0,3056628411,gaussian,3000.000000,1.000000,1000,70315360,73367766,73367974,2998606,3052406
b84a3ab46884e,0,3056628411,gaussian,3000.000000,1.000000,1000,73368791,76422034,76422215,2999269,3053243
b84a3ab46884e,0,3056628411,gaussian,3000.000000,1.000000,1000,76422978,79475374,79475590,2998768,3052396
b84a3ab46884e,0,3056628411,gaussian,3000.000000,1.000000,1000,79476423,82529847,82530056,2999562,3053424
b84a3ab46884e,0,3056628411,gaussian,3000.000000,1.000000,1000,82530888,85586383,85586590,3001497,3055495
b84a3ab46884e,0,3056628411,gaussian,3000.000000,1.000000,1000,85587338,88641262,88641481,2999574,3053924
b84a3ab46884e,0,3056628411,gaussian,3000.000000,1.000000,1000,88644919,91703420,91703614,3000050,3058501
b84a3ab46884e,0,3056628411,gaussian,3000.000000,1.000000,1000,91704424,94761309,94761518,2998863,3056885
b84a3ab46884e,0,3056628411,gaussian,3000.000000,1.000000,1000,94762295,97816665,97816883,3000866,3054370
b84a3ab46884e,0,3056628411,gaussian,3000.000000,1.000000,1000,97817686,100870248,100870455,2998768,3052562
b84a3ab46884e,0,3056628411,gaussian,3000.000000,1.000000,1000,100871201,103927775,103928004,2997832,3056574
b84a3ab46884e,0,3056628411,gaussian,3000.000000,1.000000,1000,103928790,106981714,106981911,2998935,3052924
b84a3ab46884e,0,3056628411,gaussian,3000.000000,1.000000,1000,106982775,110038590,110038800,3001236,3055815
b84a3ab46884e,0,3056628411,gaussian,3000.000000,1.000000,1000,110039629,113093843,113094046,2999537,3054214
b84a3ab46884e,0,3056628411,gaussian,3000.000000,1.000000,1000,113094929,116154430,116154639,3000525,3059501
b84a3ab46884e,0,3056628411,gaussian,3000.000000,1.000000,1000,116155519,119215730,119215935,3001741,3060211
b84a3ab46884e,0,3056628411,gaussian,3000.000000,1.000000,1000,119216733,122269925,122270134,2998832,3053192
b84a3ab46884e,0,3056628411,gaussian,3000.000000,1.000000,1000,122270987,125314082,125314266,2999610,3043095
b84a3ab46884e,0,3056628411,gaussian,3000.000000,1.000000,1000,125315069,128368347,128368582,2999865,3053278
b84a3ab46884e,0,3056628411,gaussian,3000.000000,1.000000,1000,128369424,131428990,131429205,3001635,3059566
b84a3ab46884e,0,3056628411,gaussian,3000.000000,1.000000,1000,131430034,134488639,134488855,3000705,3058605
b84a3ab46884e,0,3056628411,gaussian,3000.000000,1.000000,1000,134489667,137541428,137541612,2998672,3051761
b84a3ab46884e,0,3056628411,gaussian,3000.000000,1.000000,1000,137542415,140596864,140597078,3000517,3054449
b84a3ab46884e,0,3056628411,gaussian,3000.000000,1.000000,1000,140597899,143656149,143656363,2999626,3058250
b84a3ab46884e,0,3056628411,gaussian,3000.000000,1.000000,1000,143657201,146712993,146713200,3001613,3055792
b84a3ab46884e,0,3056628411,gaussian,3000.000000,1.000000,1000,146714013,149769466,149769679,3001170,3055453
b84a3ab46884e,0,3056628411,gaussian,3000.000000,1.000000,1000,149770485,152824908,152825122,2999529,3054423
b84a3ab46884e,0,3056628411,gaussian,3000.000000,1.000000,1000,152825940,155884125,155884342,2999060,3058185
b84a3ab46884e,0,3056628411,gaussian,3000.000000,1.000000,1000,155885130,158943624,158943834,2999493,3058494
b84a3ab46884e,0,3056628411,gaussian,3000.000000,1.000000,1000,158944673,161999712,161999906,3000041,3055039
b84a3ab46884e,0,3056628411,gaussian,3000.000000,1.000000,1000,162000693,165053579,165053788,2998057,3052886
b84a3ab46884e,0,3056628411,gaussian,3000.000000,1.000000,1000,165054611,168113015,168113211,3000647,3058404
b84a3ab46884e,0,3056628411,gaussian,3000.000000,1.000000,1000,168114013,171167131,171167340,2998493,3053118
b84a3ab46884e,0,3056628411,gaussian,3000.000000,1.000000,1000,171168183,174223537,174223748,3000462,3055354
b84a3ab46884e,0,3056628411,gaussian,3000.000000,1.000000,1000,174224752,177278772,177278982,2999444,3054020
b84a3ab46884e,0,3056628411,gaussian,3000.000000,1.000000,1000,177279789,180318593,180318800,3001704,3038804
b84a3ab46884e,0,3056628411,gaussian,3000.000000,1.000000,1000,180319637,183374226,183374450,2998450,3054589
b84a3ab46884e,0,3056628411,gaussian,3000.000000,1.000000,1000,183375379,186429496,186429718,2999986,3054117
b84a3ab46884e,0,3056628411,gaussian,3000.000000,1.000000,1000,186430560,189483976,189484180,2999929,3053416
b84a3ab46884e,0,3056628411,gaussian,3000.000000,1.000000,1000,189484969,192538146,192538333,2999166,3053177
b84a3ab46884e,0,3056628411,gaussian,3000.000000,1.000000,1000,192539125,195595690,195595906,2998503,3056565
b84a3ab46884e,0,3056628411,gaussian,3000.000000,1.000000,1000,195596752,198654424,198654647,2999105,3057672
b84a3ab46884e,0,3056628411,gaussian,3000.000000,1.000000,1000,198655477,201711005,201711216,3001248,3055528
b84a3ab46884e,0,3056628411,gaussian,3000.000000,1.000000,1000,201711973,204767662,204767871,3001002,3055689
b84a3ab46884e,0,3056628411,gaussian,3000.000000,1.000000,1000,204768661,207827031,207827253,3000572,3058370
b84a3ab46884e,0,3056628411,gaussian,3000.000000,1.000000,1000,207828082,210882238,210882468,2999013,3054156
b84a3ab46884e,0,3056628411,gaussian,3000.000000,1.000000,1000,210883329,213938439,213938643,3000202,3055110
b84a3ab46884e,0,3056628411,gaussian,3000.000000,1.000000,1000,213939473,216995813,216996028,3001806,3056340
b84a3ab46884e,0,3056628411,gaussian,3000.000000,1.000000,1000,216996935,220054361,220054582,2998357,3057426
b84a3ab46884e,0,3056628411,gaussian,3000.000000,1.000000,1000,220055447,223112719,223112935,2998809,3057272
b84a3ab46884e,0,3056628411,gaussian,3000.000000,1.000000,1000,223113832,226170883,226171094,3002218,3057051
b84a3ab46884e,0,3056628411,gaussian,3000.000000,1.000000,1000,226171934,229226333,229226544,2999975,3054399
b84a3ab46884e,0,3056628411,gaussian,3000.000000,1.000000,1000,229227381,232284389,232284612,2998114,3057008
b84a3ab46884e,0,3056628411,gaussian,3000.000000,1.000000,1000,232285405,235314160,235314358,2998859,3028755
b84a3ab46884e,0,3056628411,gaussian,3000.000000,1.000000,1000,235315301,238371991,238372195,3000488,3056690
b84a3ab46884e,0,3056628411,gaussian,3000.000000,1.000000,1000,238373097,241426404,241426578,2999474,3053307
b84a3ab46884e,0,3056628411,gaussian,3000.000000,1.000000,1000,241427467,244480649,244480845,2999990,3053182
b84a3ab46884e,0,3056628411,gaussian,3000.000000,1.000000,1000,244481684,247539468,247539664,3000193,3057784
b84a3ab46884e,0,3056628411,gaussian,3000.000000,1.000000,1000,247540497,250594059,250594272,2999518,3053562
b84a3ab46884e,0,3056628411,gaussian,3000.000000,1.000000,1000,250595081,253651070,253651286,3001604,3055989
b84a3ab46884e,0,3056628411,gaussian,3000.000000,1.000000,1000,253652119,256706642,256706857,3000208,3054523
b84a3ab46884e,0,3056628411,gaussian,3000.000000,1.000000,1000,256707821,259766669,259766878,3000327,3058848
b84a3ab46884e,0,3056628411,gaussian,3000.000000,1.000000,1000,259767708,262827704,262827916,3001368,3059996
b84a3ab46884e,0,3056628411,gaussian,3000.000000,1.000000,1000,262828717,265882526,265882743,2999241,3053809
b84a3ab46884e,0,3056628411,gaussian,3000.000000,1.000000,1000,265883616,268936289,268936473,2998874,3052673
b84a3ab46884e,0,3056628411,gaussian,3000.000000,1.000000,1000,268937279,271995292,271995520,2999674,3058013
b84a3ab46884e,0,3056628411,gaussian,3000.000000,1.000000,1000,271996390,275050222,275050431,2999093,3053832
b84a3ab46884e,0,3056628411,gaussian,3000.000000,1.000000,1000,275051224,278106139,278106344,3000480,3054915
b84a3ab46884e,0,3056628411,gaussian,3000.000000,1.000000,1000,278107242,281165413,281165621,2999880,3058171
